lemma	lemma_orth	xpostag	llfpm10	lemma_freq	coda	c1	c2	lemma_syl_count	class	form_v	form_v_orth	suffix_v	freq_v	lfpm10v	suffix_nv	form_nv	form_nv_orth	freq_nv	lfpm10nv	odds_v	lo_v	varies	tag	tag_freq_in_dataset	category	form
hódít	hódít	[/V][Prs.NDef.2Sg]	2.041001468710661	94186	t	t		2	vc	hódítas	hódítasz	as	134	-0.8058800860931502	s	hódíts	hódítsz	7	-2.087886844443701	19.142857142857142	2.951929650895598	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
orrol	orrol	[/V][Prs.NDef.3Pl]	0.20310121292613956	1368	l	l		2	vc	NA	NA	NA	NA	NA	nak	orrolnak	orrolnak	134	-0.8058800860931502	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	orrolnak
rémül	rémül	[/V][Prs.NDef.2Sg]	1.0226066659477666	9028	l	l		2	vc	NA	NA	NA	NA	NA	s	rémüls	rémülsz	134	-0.8058800860931502	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	rémüls
tagad	tagad	[/V][Prs.NDef.2Pl]	2.437391252182873	234626	d	d		2	vc	NA	NA	NA	NA	NA	tok	tagadtok	tagadtok	134	-0.8058800860931502	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	tagadtok
ugráltat	ugráltat	[/V][Prs.NDef.3Pl]	0.4399271185121488	2360	t	t		3	vc	NA	NA	NA	NA	NA	nak	ugráltatnak	ugráltatnak	134	-0.8058800860931502	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	ugráltatnak
bámul	bámul	[/V][Prs.1Sg›2]	2.186069651437389	131539	l	l		2	vc	NA	NA	NA	NA	NA	lak	bámullak	bámullak	133	-0.809133243490872	NA	NA	FALSE	Prs.1Sg›2 (mondalak)	1749	vc training	bámullak
függ	függ	[/V][Prs.NDef.2Pl]	2.921588333286279	715440	gg	g	g	1	cc	függötök	függötök	ötök	5	-2.234014880121939	tök	függtök	függtök	133	-0.809133243490872	0.03759398496240601	-3.2809112157876537	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	függtök
függ	függ	[/V][Prs.NDef.2Pl]	2.921588333286279	715440	gg	g	g	1	cc	függötök	függötök	ötök	5	-2.234014880121939	tök	függtök	függtök	133	-0.809133243490872	0.03759398496240601	-3.2809112157876537	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	függtök
gőzöl	gőzöl	[/V][Prs.NDef.3Pl]	0.8050818303195114	5471	l	l		2	vc	NA	NA	NA	NA	NA	nek	gőzölnek	gőzölnek	133	-0.809133243490872	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	gőzölnek
ingerel	ingerel	[/V][Prs.NDef.2Pl]	1.4216996694967707	22630	l	l		3	vc	NA	NA	NA	NA	NA	tek	ingereltek	ingereltek	133	-0.809133243490872	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	ingereltek
kapar	kapar	[/V][Prs.NDef.2Sg]	1.613434382377234	35190	r	r		2	vc	NA	NA	NA	NA	NA	s	kapars	kaparsz	133	-0.809133243490872	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	kapars
kérdezget	kérdezget	[/V][Prs.NDef.2Sg]	1.4973804641225126	26938	t	t		3	vc	NA	NA	NA	NA	NA	s	kérdezgets	kérdezgetsz	133	-0.809133243490872	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	kérdezgets
markol	markol	[/V][Prs.NDef.2Sg]	1.3966570262722533	21362	l	l		2	vc	NA	NA	NA	NA	NA	s	markols	markolsz	133	-0.809133243490872	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	markols
ṉitogat	nyitogat	[/V][Prs.NDef.3Pl]	1.0723243523905588	10123	t	t		3	vc	NA	NA	NA	NA	NA	nak	ṉitogatnak	nyitogatnak	133	-0.809133243490872	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	ṉitogatnak
rettent	rettent	[/V][Prs.NDef.3Pl]	0.951243885174646	7660	nt	n	t	2	cc	rettentenek	rettentenek	enek	133	-0.809133243490872	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	cc training	rettentenek
šuštorog	sustorog	[/V][Prs.NDef.3Pl]	0.05912660332899187	982	g	g		3	vc	NA	NA	NA	NA	NA	nak	šuštorognak	sustorognak	133	-0.809133243490872	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	šuštorognak
takar	takar	[/V][Prs.NDef.2Sg]	2.401647775248553	216089	r	r		2	vc	NA	NA	NA	NA	NA	s	takars	takarsz	133	-0.809133243490872	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	takars
vakul	vakul	[/V][Prs.NDef.3Pl]	0.5932251193837065	3359	l	l		2	vc	NA	NA	NA	NA	NA	nak	vakulnak	vakulnak	133	-0.809133243490872	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	vakulnak
virrast	virraszt	[/V][Prs.NDef.2Sg]	1.3217323339652702	17977	st	s	t	2	cc	virrastas	virrasztasz	as	133	-0.809133243490872	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	cc training	virrastas
zihál	zihál	[/V][Prs.NDef.3Pl]	1.087873397460358	10492	l	l		2	vc	NA	NA	NA	NA	NA	nak	zihálnak	zihálnak	133	-0.809133243490872	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	zihálnak
él	él	[/V][Prs.1Sg›2]	3.776620337778657	5123954	l	l		1	vc	NA	NA	NA	NA	NA	lek	éllek	éllek	133	-0.809133243490872	NA	NA	FALSE	Prs.1Sg›2 (mondalak)	1749	vc training	éllek
üvöltöz	üvöltöz	[/V][Prs.NDef.2Sg]	1.118939031588149	11270	z	z		3	vc	NA	NA	NA	NA	NA	öl	üvöltözöl	üvöltözöl	133	-0.809133243490872	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	üvöltözöl
ironizál	ironizál	[/V][Prs.NDef.2Sg]	0.7019959155932706	4315	l	l		4	vc	NA	NA	NA	NA	NA	s	ironizáls	ironizálsz	132	-0.812410953252108	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	ironizáls
koboz	koboz	[/V][Prs.NDef.3Pl]	1.0229913377903674	9036	z	z		2	vc	NA	NA	NA	NA	NA	nak	koboznak	koboznak	132	-0.812410953252108	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	koboznak
kémlel	kémlel	[/V][Prs.NDef.3Pl]	1.1606818977699451	12407	l	l		2	vc	NA	NA	NA	NA	NA	nek	kémlelnek	kémlelnek	132	-0.812410953252108	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	kémlelnek
moš	mos	[/V][Prs.NDef.2Pl]	2.5690583025077585	317719	š	š		1	vc	NA	NA	NA	NA	NA	tok	moštok	mostok	132	-0.812410953252108	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	moštok
mímel	mímel	[/V][Prs.NDef.3Pl]	0.6373245009779219	3718	l	l		2	vc	NA	NA	NA	NA	NA	nek	mímelnek	mímelnek	132	-0.812410953252108	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	mímelnek
perel	perel	[/V][Prs.NDef.2Sg]	1.6465929449818764	37982	l	l		2	vc	NA	NA	NA	NA	NA	s	perels	perelsz	132	-0.812410953252108	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	perels
rabol	rabol	[/V][Prs.NDef.2Sg]	1.8445434306246	59914	l	l		2	vc	NA	NA	NA	NA	NA	s	rabols	rabolsz	132	-0.812410953252108	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	rabols
šivít	sivít	[/V][Prs.NDef.3Pl]	0.35369608489697235	1935	t	t		2	vc	šivítanak	sivítanak	anak	132	-0.812410953252108	nak	šivítnak	sivítnak	6	-2.1548336340743144	22	3.091042453358316	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
šurrog	surrog	[/V][Prs.NDef.3Pl]	0.17252530031201616	1275	g	g		2	vc	NA	NA	NA	NA	NA	nak	šurrognak	surrognak	132	-0.812410953252108	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	šurrognak
sid	szid	[/V][Prs.NDef.2Pl]	1.9641691730402149	78914	d	d		1	vc	NA	NA	NA	NA	NA	tok	sidtok	szidtok	132	-0.812410953252108	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	sidtok
sámolgat	számolgat	[/V][Prs.NDef.2Sg]	1.2227457868206306	14313	t	t		3	vc	NA	NA	NA	NA	NA	s	sámolgats	számolgatsz	132	-0.812410953252108	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	sámolgats
sögel	szögel	[/V][Prs.NDef.2Pl]	0.4869708640318	2630	l	l		2	vc	NA	NA	NA	NA	NA	tek	sögeltek	szögeltek	132	-0.812410953252108	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	sögeltek
šápad	sápad	[/V][Prs.NDef.3Pl]	0.19863377989116768	1354	d	d		2	vc	NA	NA	NA	NA	NA	nak	šápadnak	sápadnak	132	-0.812410953252108	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	šápadnak
tapšikol	tapsikol	[/V][Prs.NDef.2Sg]	0.6989659418012591	4285	l	l		3	vc	NA	NA	NA	NA	NA	s	tapšikols	tapsikolsz	132	-0.812410953252108	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	tapšikols
tilt	tilt	[/V][Prs.1Sg›2]	2.4688841658205796	252272	lt	l	t	1	cc	tiltalak	tiltalak	alak	132	-0.812410953252108	lak	tiltlak	tiltlak	12	-1.853803638410333	11	2.3978952727983707	TRUE	Prs.1Sg›2 (mondalak)	1749	test	tiltlak
tilt	tilt	[/V][Prs.1Sg›2]	2.4688841658205796	252272	lt	l	t	1	cc	tiltalak	tiltalak	alak	132	-0.812410953252108	lak	tiltlak	tiltlak	12	-1.853803638410333	11	2.3978952727983707	TRUE	Prs.1Sg›2 (mondalak)	1749	test	tiltlak
vésel	vészel	[/V][Prs.NDef.2Pl]	1.373633119981887	20259	l	l		2	vc	NA	NA	NA	NA	NA	tek	véseltek	vészeltek	132	-0.812410953252108	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	véseltek
zuhan	zuhan	[/V][Prs.NDef.2Pl]	2.12044700005425	113092	n	n		2	vc	NA	NA	NA	NA	NA	tok	zuhantok	zuhantok	132	-0.812410953252108	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	zuhantok
céloz	céloz	[/V][Prs.NDef.2Pl]	2.3900257592724308	210383	z	z		2	vc	NA	NA	NA	NA	NA	tok	céloztok	céloztok	131	-0.8157135888021936	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	céloztok
deklarál	deklarál	[/V][Prs.NDef.3Pl]	1.3616135939957508	19706	l	l		3	vc	NA	NA	NA	NA	NA	nak	deklarálnak	deklarálnak	131	-0.8157135888021936	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	deklarálnak
javítgat	javítgat	[/V][Prs.NDef.3Pl]	0.8349127315601328	5860	t	t		3	vc	NA	NA	NA	NA	NA	nak	javítgatnak	javítgatnak	131	-0.8157135888021936	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	javítgatnak
legitimál	legitimál	[/V][Prs.NDef.3Pl]	1.126616395304796	11471	l	l		4	vc	NA	NA	NA	NA	NA	nak	legitimálnak	legitimálnak	131	-0.8157135888021936	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	legitimálnak
lő	lő	[/V][Prs.1Sg›2]	2.748995833177215	480818	NA	NA	NA	1	cc	NA	NA	NA	NA	NA	lek	lőlek	lőlek	131	-0.8157135888021936	NA	NA	FALSE	Prs.1Sg›2 (mondalak)	1749	cc training	lőlek
párošít	párosít	[/V][Prs.NDef.2Sg]	1.7635986411769269	49726	t	t		3	vc	párošítas	párosítasz	as	131	-0.8157135888021936	s	párošíts	párosítsz	1	-2.932984884457958	131	4.875197323201151	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
párošít	párosít	[/V][Prs.NDef.2Sg]	1.7635986411769269	49726	t	t		3	vc	párošítas	párosítasz	as	131	-0.8157135888021936	s	párošíts	párosítsz	1	-2.932984884457958	131	4.875197323201151	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
rop	rop	[/V][Prs.NDef.3Pl]	1.339576079403599	18731	p	p		1	vc	NA	NA	NA	NA	NA	nak	ropnak	ropnak	131	-0.8157135888021936	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	ropnak
šertepertél	sertepertél	[/V][Prs.NDef.2Pl]	0.5286636836054972	2895	l	l		4	vc	NA	NA	NA	NA	NA	tek	šertepertéltek	sertepertéltek	131	-0.8157135888021936	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	šertepertéltek
sentešít	szentesít	[/V][Prs.NDef.3Pl]	1.3128731075492397	17614	t	t		3	vc	sentešítenek	szentesítenek	enek	131	-0.8157135888021936	nek	sentešítnek	szentesítnek	1	-2.932984884457958	131	4.875197323201151	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
sűkít	szűkít	[/V][Prs.NDef.3Pl]	1.7872654044508207	52511	t	t		2	vc	sűkítenek	szűkítenek	enek	131	-0.8157135888021936	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	sűkítenek
untat	untat	[/V][Prs.NDef.2Sg]	1.2429326220521355	14994	t	t		2	vc	NA	NA	NA	NA	NA	s	untats	untatsz	131	-0.8157135888021936	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	untats
védelmez	védelmez	[/V][Prs.1Sg›2]	1.7278047276217243	45792	z	z		3	vc	NA	NA	NA	NA	NA	lek	védelmezlek	védelmezlek	131	-0.8157135888021936	NA	NA	FALSE	Prs.1Sg›2 (mondalak)	1749	vc training	védelmezlek
barkáčol	barkácsol	[/V][Prs.NDef.2Sg]	1.2053809792210382	13752	l	l		3	vc	NA	NA	NA	NA	NA	s	barkáčols	barkácsolsz	130	-0.8190415321511211	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	barkáčols
inšpirál	inspirál	[/V][Prs.1Sg›2]	2.1313045957742776	115955	l	l		3	vc	NA	NA	NA	NA	NA	lak	inšpirállak	inspirállak	130	-0.8190415321511211	NA	NA	FALSE	Prs.1Sg›2 (mondalak)	1749	vc training	inšpirállak
kačingat	kacsingat	[/V][Prs.NDef.2Sg]	0.8830574564640388	6547	t	t		3	vc	NA	NA	NA	NA	NA	s	kačingats	kacsingatsz	130	-0.8190415321511211	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	kačingats
kérelmez	kérelmez	[/V][Prs.NDef.3Pl]	1.7540801059466569	48648	z	z		3	vc	NA	NA	NA	NA	NA	nek	kérelmeznek	kérelmeznek	130	-0.8190415321511211	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	kérelmeznek
közöšít	közösít	[/V][Prs.NDef.3Pl]	0.615895678179557	3539	t	t		3	vc	közöšítenek	közösítenek	enek	130	-0.8190415321511211	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	közöšítenek
lobban	lobban	[/V][Prs.NDef.2Sg]	1.2264018165037969	14434	n	n		2	vc	NA	NA	NA	NA	NA	s	lobbans	lobbansz	130	-0.8190415321511211	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	lobbans
méltat	méltat	[/V][Prs.NDef.2Sg]	1.9937638799049289	84479	t	t		2	vc	NA	NA	NA	NA	NA	s	méltats	méltatsz	130	-0.8190415321511211	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	méltats
sippant	szippant	[/V][Prs.NDef.2Sg]	1.4127220368204705	22167	nt	n	t	2	cc	sippantas	szippantasz	as	130	-0.8190415321511211	s	sippants	szippantsz	1	-2.932984884457958	130	4.867534450455582	TRUE	Prs.NDef.2Sg (mondas)	4096	test	sippants
sippant	szippant	[/V][Prs.NDef.2Sg]	1.4127220368204705	22167	nt	n	t	2	cc	sippantas	szippantasz	as	130	-0.8190415321511211	s	sippants	szippantsz	1	-2.932984884457958	130	4.867534450455582	TRUE	Prs.NDef.2Sg (mondas)	4096	test	sippants
tasigál	taszigál	[/V][Prs.NDef.3Pl]	0.5276123044396437	2888	l	l		3	vc	NA	NA	NA	NA	NA	nak	tasigálnak	taszigálnak	130	-0.8190415321511211	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	tasigálnak
zökken	zökken	[/V][Prs.NDef.3Pl]	0.7505124332218536	4825	n	n		2	vc	NA	NA	NA	NA	NA	nek	zökkennek	zökkennek	130	-0.8190415321511211	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	zökkennek
össešít	összesít	[/V][Prs.NDef.3Pl]	1.6557460910401132	38791	t	t		3	vc	össešítenek	összesítenek	enek	130	-0.8190415321511211	nek	össešítnek	összesítnek	4	-2.3309248931299953	32.5	3.481240089335692	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
beleír	beleír	[/V][Prs.NDef.2Sg]	1.3649724913521513	19859	r	r		3	vc	NA	NA	NA	NA	NA	s	beleírs	beleírsz	129	-0.8223951741587089	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	beleírs
bombáz	bombáz	[/V][Prs.1Sg›2]	1.7573972819042905	49021	z	z		2	vc	NA	NA	NA	NA	NA	lak	bombázlak	bombázlak	129	-0.8223951741587089	NA	NA	FALSE	Prs.1Sg›2 (mondalak)	1749	vc training	bombázlak
füṯṯent	füttyent	[/V][Prs.NDef.3Pl]	0.5728431493968784	3205	nt	n	t	2	cc	füṯṯentenek	füttyentenek	enek	129	-0.8223951741587089	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	cc training	füṯṯentenek
indeksel	indexel	[/V][Prs.NDef.2Pl]	1.0769756470126397	10232	l	l		3	vc	NA	NA	NA	NA	NA	tek	indekseltek	indexeltek	129	-0.8223951741587089	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	indekseltek
irkál	irkál	[/V][Prs.NDef.2Pl]	0.8075357015957069	5502	l	l		2	vc	NA	NA	NA	NA	NA	tok	irkáltok	irkáltok	129	-0.8223951741587089	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	irkáltok
jajong	jajong	[/V][Prs.NDef.3Pl]	0.38214543272564394	2066	ng	n	g	2	cc	jajonganak	jajonganak	anak	129	-0.8223951741587089	nak	jajongnak	jajongnak	63	-1.133644335004376	2.0476190476190474	0.7166776779701394	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	jajongnak
jajong	jajong	[/V][Prs.NDef.3Pl]	0.38214543272564394	2066	ng	n	g	2	cc	jajonganak	jajonganak	anak	129	-0.8223951741587089	nak	jajongnak	jajongnak	63	-1.133644335004376	2.0476190476190474	0.7166776779701394	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	jajongnak
mekeg	mekeg	[/V][Prs.NDef.3Pl]	0.19379569255405116	1339	g	g		2	vc	NA	NA	NA	NA	NA	nek	mekegnek	mekegnek	129	-0.8223951741587089	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	mekegnek
ṉergel	nyergel	[/V][Prs.NDef.3Pl]	0.6131874838589847	3517	l	l		2	vc	NA	NA	NA	NA	NA	nek	ṉergelnek	nyergelnek	129	-0.8223951741587089	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	ṉergelnek
poṯṯant	pottyant	[/V][Prs.NDef.3Pl]	0.7604782427615733	4937	nt	n	t	2	cc	poṯṯantanak	pottyantanak	anak	129	-0.8223951741587089	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	cc training	poṯṯantanak
pukkad	pukkad	[/V][Prs.NDef.3Pl]	0.3988471599782909	2147	d	d		2	vc	NA	NA	NA	NA	NA	nak	pukkadnak	pukkadnak	129	-0.8223951741587089	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	pukkadnak
ringat	ringat	[/V][Prs.1Sg›2]	1.4874329848283594	26328	t	t		2	vc	NA	NA	NA	NA	NA	lak	ringatlak	ringatlak	129	-0.8223951741587089	NA	NA	FALSE	Prs.1Sg›2 (mondalak)	1749	vc training	ringatlak
álmošít	álmosít	[/V][Prs.NDef.3Pl]	-0.05046034650307736	763	t	t		3	vc	álmošítanak	álmosítanak	anak	129	-0.8223951741587089	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	álmošítanak
applikál	applikál	[/V][Prs.NDef.3Pl]	0.7596858146984112	4928	l	l		3	vc	NA	NA	NA	NA	NA	nak	applikálnak	applikálnak	128	-0.8257749148100895	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	applikálnak
bénul	bénul	[/V][Prs.NDef.3Pl]	0.692739025067798	4224	l	l		2	vc	NA	NA	NA	NA	NA	nak	bénulnak	bénulnak	128	-0.8257749148100895	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	bénulnak
durrant	durrant	[/V][Prs.NDef.3Pl]	0.6315628272979901	3669	nt	n	t	2	cc	durrantanak	durrantanak	anak	128	-0.8257749148100895	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	cc training	durrantanak
kasabol	kaszabol	[/V][Prs.NDef.3Pl]	0.635334200637154	3701	l	l		3	vc	NA	NA	NA	NA	NA	nak	kasabolnak	kaszabolnak	128	-0.8257749148100895	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	kasabolnak
keringet	keringet	[/V][Prs.NDef.3Pl]	0.5036547472347028	2733	t	t		3	vc	NA	NA	NA	NA	NA	nek	keringetnek	keringetnek	128	-0.8257749148100895	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	keringetnek
korrepetál	korrepetál	[/V][Prs.NDef.3Pl]	0.5465904257170305	3017	l	l		4	vc	NA	NA	NA	NA	NA	nak	korrepetálnak	korrepetálnak	128	-0.8257749148100895	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	korrepetálnak
kürtöl	kürtöl	[/V][Prs.NDef.3Pl]	0.9615527005377886	7844	l	l		2	vc	NA	NA	NA	NA	NA	nek	kürtölnek	kürtölnek	128	-0.8257749148100895	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	kürtölnek
munkál	munkál	[/V][Prs.NDef.2Pl]	1.4262812801487907	22870	l	l		2	vc	NA	NA	NA	NA	NA	tok	munkáltok	munkáltok	128	-0.8257749148100895	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	munkáltok
ottmarad	ottmarad	[/V][Prs.NDef.2Sg]	0.8878074966302459	6619	d	d		3	vc	NA	NA	NA	NA	NA	s	ottmarads	ottmaradsz	128	-0.8257749148100895	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	ottmarads
rak	rak	[/V][Prs.1Sg›2]	2.8559361299347676	615065	k	k		1	vc	NA	NA	NA	NA	NA	lak	raklak	raklak	128	-0.8257749148100895	NA	NA	FALSE	Prs.1Sg›2 (mondalak)	1749	vc training	raklak
škatujáz	skatulyáz	[/V][Prs.NDef.3Pl]	0.44486753454879674	2387	z	z		3	vc	NA	NA	NA	NA	NA	nak	škatujáznak	skatulyáznak	128	-0.8257749148100895	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	škatujáznak
špriccel	spriccel	[/V][Prs.NDef.2Pl]	1.1440194423353924	11940	l	l		2	vc	NA	NA	NA	NA	NA	tek	špricceltek	spricceltek	128	-0.8257749148100895	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	špricceltek
sépül	szépül	[/V][Prs.NDef.2Sg]	1.3370880785118366	18624	l	l		2	vc	NA	NA	NA	NA	NA	s	sépüls	szépülsz	128	-0.8257749148100895	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	sépüls
sökdel	szökdel	[/V][Prs.NDef.3Pl]	0.16496618653619216	1253	l	l		2	vc	NA	NA	NA	NA	NA	nek	sökdelnek	szökdelnek	128	-0.8257749148100895	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	sökdelnek
utolér	utolér	[/V][Prs.NDef.2Sg]	1.8840447232167117	65619	r	r		3	vc	NA	NA	NA	NA	NA	s	utolérs	utolérsz	128	-0.8257749148100895	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	utolérs
vacakol	vacakol	[/V][Prs.NDef.2Sg]	1.211651583130534	13952	l	l		3	vc	NA	NA	NA	NA	NA	s	vacakols	vacakolsz	128	-0.8257749148100895	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	vacakols
végrehajt	végrehajt	[/V][Prs.NDef.2Sg]	2.3635815912942486	197955	jt	j	t	3	cc	végrehajtas	végrehajtasz	as	128	-0.8257749148100895	s	végrehajts	végrehajtsz	1	-2.932984884457958	128	4.852030263919617	TRUE	Prs.NDef.2Sg (mondas)	4096	test	végrehajts
végrehajt	végrehajt	[/V][Prs.NDef.2Sg]	2.3635815912942486	197955	jt	j	t	3	cc	végrehajtas	végrehajtasz	as	128	-0.8257749148100895	s	végrehajts	végrehajtsz	1	-2.932984884457958	128	4.852030263919617	TRUE	Prs.NDef.2Sg (mondas)	4096	test	végrehajts
zökken	zökken	[/V][Prs.NDef.2Pl]	0.7505124332218536	4825	n	n		2	vc	NA	NA	NA	NA	NA	tek	zökkentek	zökkentek	128	-0.8257749148100895	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	zökkentek
bujtogat	bujtogat	[/V][Prs.NDef.3Pl]	0.17490314072484076	1282	t	t		3	vc	NA	NA	NA	NA	NA	nak	bujtogatnak	bujtogatnak	127	-0.829181163502001	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	bujtogatnak
elleš	elles	[/V][Prs.NDef.3Pl]	1.381366957317705	20623	š	š		2	vc	NA	NA	NA	NA	NA	nek	ellešnek	ellesnek	127	-0.829181163502001	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	ellešnek
hejez	helyez	[/V][Prs.1Sg›2]	3.246777970784236	1512735	z	z		2	vc	NA	NA	NA	NA	NA	lek	hejezlek	helyezlek	127	-0.829181163502001	NA	NA	FALSE	Prs.1Sg›2 (mondalak)	1749	vc training	hejezlek
henceg	henceg	[/V][Prs.NDef.2Pl]	0.7672860528984791	5015	g	g		2	vc	NA	NA	NA	NA	NA	tek	hencegtek	hencegtek	127	-0.829181163502001	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	vc training	hencegtek
házašít	házasít	[/V][Prs.NDef.3Pl]	0.7658113673324733	4998	t	t		3	vc	házašítanak	házasítanak	anak	127	-0.829181163502001	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	vc training	házašítanak
investál	invesztál	[/V][Prs.NDef.2Sg]	1.0865883176376812	10461	l	l		3	vc	NA	NA	NA	NA	NA	s	investáls	invesztálsz	127	-0.829181163502001	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	vc training	investáls
