lemma	krr_pred	lemma_orth	xpostag	llfpm10	lemma_freq	coda	c1	c2	lemma_syl_count	class	form_v	form_v_orth	suffix_v	freq_v	lfpm10v	suffix_nv	form_nv	form_nv_orth	freq_nv	lfpm10nv	odds_v	lo_v	varies	tag	tag_freq_in_dataset	category	form	alpha	sigma
tanít	0.8057416240316515	tanít	[/V][Prs.NDef.2Pl]	2.9108935588957916	698037	t	t	NA	2	vc	tanítotok	tanítotok	otok	290	-0.47058688655900177	tok	taníttok	taníttok	11	-1.8915921992997329	26.363636363636363	3.27198565018215	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA	10	10
tanúšít	0.78501193280417	tanúsít	[/V][Prs.NDef.3Pl]	2.1307836769343704	115816	t	t	NA	3	vc	tanúšítanak	tanúsítanak	anak	6050	0.848770490194511	nak	tanúšítnak	tanúsítnak	9	-1.978742375018633	672.2222222222222	6.510588973688668	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA	10	10
tanúšít	0.78501193280417	tanúsít	[/V][Prs.NDef.2Sg]	2.1307836769343704	115816	t	t	NA	3	vc	tanúšítas	tanúsítasz	as	504	-0.23055434801243255	s	tanúšíts	tanúsítsz	3	-2.455863629738295	168	5.123963979403259	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA	10	10
tanúšít	0.78501193280417	tanúsít	[/V][Prs.NDef.2Pl]	2.1307836769343704	115816	t	t	NA	3	vc	tanúšítotok	tanúsítotok	otok	126	-0.832614339340395	tok	tanúšíttok	tanúsíttok	56	-1.1847968574517571	2.25	0.8109302162163288	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA	10	10
tapast	0.8070081024432731	tapaszt	[/V][Prs.1Sg›2]	1.133564654303976	11656	st	s	t	2	cc	tapastalak	tapasztalak	alak	44	-1.2895322079717704	lak	tapastlak	tapasztlak	1	-2.932984884457958	44	3.784189633918261	TRUE	Prs.1Sg›2 (mondalak)	1749	test	tapastlak	10	10
tapastal	0.7620969110651129	tapasztal	[/V][Prs.NDef.3Pl]	2.9363571555337376	740188	l	l	NA	3	vc	tapastalanak	tapasztalanak	anak	25	-1.5350448757859203	nak	tapastalnak	tapasztalnak	14223	1.2200063255806612	0.00175771637488574	-6.343739826702027	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA	10	10
tapint	0.8162731466356374	tapint	[/V][Prs.1Sg›2]	1.2683849248851644	15899	nt	n	t	2	cc	tapintalak	tapintalak	alak	3	-2.455863629738295	lak	tapintlak	tapintlak	2	-2.6319548887939765	1.5	0.4054651081081644	TRUE	Prs.1Sg›2 (mondalak)	1749	test	tapintlak	10	10
tart	0.8055705040107296	tart	[/V][Prs.NDef.3Pl]	3.987109835917599	8319452	rt	r	t	1	cc	tartanak	tartanak	anak	422679	2.693025786813986	nak	tartnak	tartnak	99	-0.937349689860408	4269.484848484848	8.359248454561612	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	tartnak	10	10
tart	0.8055705040107296	tart	[/V][Prs.NDef.2Sg]	3.987109835917599	8319452	rt	r	t	1	cc	tartas	tartasz	as	41142	1.6813005153910607	s	tarts	tartsz	185	-0.6658131560549441	222.3891891891892	5.404428951434094	TRUE	Prs.NDef.2Sg (mondas)	4096	test	tarts	10	10
tart	0.8055705040107296	tart	[/V][Prs.NDef.2Pl]	3.987109835917599	8319452	rt	r	t	1	cc	tartotok	tartotok	otok	7279	0.9290868349220364	tok	tarttok	tarttok	14	-1.7868568487797198	519.9285714285714	6.253691439502999	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	tarttok	10	10
tart	0.8055705040107296	tart	[/V][Prs.1Sg›2]	3.987109835917599	8319452	rt	r	t	1	cc	tartalak	tartalak	alak	5730	0.8251697375094321	lak	tartlak	tartlak	91	-0.9739434921368644	62.96703296703296	4.142611303191935	TRUE	Prs.1Sg›2 (mondalak)	1749	test	tartlak	10	10
tasít	0.8054612538998511	taszít	[/V][Prs.NDef.3Pl]	1.7527658085773925	48501	t	t	NA	2	vc	tasítanak	taszítanak	anak	1404	0.21438222333582865	nak	tasítnak	taszítnak	3	-2.455863629738295	468	6.148468295917647	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA	10	10
tasít	0.8054612538998511	taszít	[/V][Prs.NDef.2Sg]	1.7527658085773925	48501	t	t	NA	2	vc	tasítas	taszítasz	as	112	-0.8837668617877762	s	tasíts	taszítsz	6	-2.1548336340743144	18.666666666666668	2.9267394020670396	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA	10	10
tasít	0.8054612538998511	taszít	[/V][Prs.1Sg›2]	1.7527658085773925	48501	t	t	NA	2	vc	tasítalak	taszítalak	alak	53	-1.2087090148571689	lak	tasítlak	taszítlak	5	-2.234014880121939	10.6	2.3608540011180215	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA	10	10
tasít	0.8054612538998511	taszít	[/V][Prs.NDef.2Pl]	1.7527658085773925	48501	t	t	NA	2	vc	tasítotok	taszítotok	otok	7	-2.087886844443701	tok	tasíttok	taszíttok	2	-2.6319548887939765	3.5	1.252762968495368	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA	10	10
tekint	0.8154208261912239	tekint	[/V][Prs.NDef.3Pl]	3.253129436802632	1535021	nt	n	t	2	cc	tekintenek	tekintenek	enek	63023	1.8665141880143536	nek	tekintnek	tekintnek	12	-1.853803638410333	5251.916666666667	8.566348368325492	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	tekintnek	10	10
tekint	0.8154208261912239	tekint	[/V][Prs.NDef.2Sg]	3.253129436802632	1535021	nt	n	t	2	cc	tekintes	tekintesz	es	6947	0.9088124144163976	s	tekints	tekintsz	63	-1.133644335004376	110.26984126984128	4.702930464301348	TRUE	Prs.NDef.2Sg (mondas)	4096	test	tekints	10	10
tekint	0.8154208261912239	tekint	[/V][Prs.1Sg›2]	3.253129436802632	1535021	nt	n	t	2	cc	tekintelek	tekintelek	elek	239	-0.5545869835098202	lek	tekintlek	tekintlek	20	-1.6319548887939763	11.95	2.4807312783775197	TRUE	Prs.1Sg›2 (mondalak)	1749	test	tekintlek	10	10
tekint	0.8154208261912239	tekint	[/V][Prs.NDef.2Pl]	3.253129436802632	1535021	nt	n	t	2	cc	tekintetek	tekintetek	etek	5	-2.234014880121939	tek	tekinttek	tekinttek	3	-2.455863629738295	1.6666666666666667	0.5108256237659907	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	tekinttek	10	10
telepít	0.8026792594403248	telepít	[/V][Prs.NDef.3Pl]	2.546496848711112	301635	t	t	NA	3	vc	telepítenek	telepítenek	enek	12165	1.1521272288088795	nek	telepítnek	telepítnek	24	-1.552773642746352	506.875	6.2282644248696775	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA	10	10
telepít	0.8026792594403248	telepít	[/V][Prs.NDef.2Sg]	2.546496848711112	301635	t	t	NA	3	vc	telepítes	telepítesz	es	984	0.06001021397338365	s	telepíts	telepítsz	3	-2.455863629738295	328	5.793013608384144	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA	10	10
telepít	0.8026792594403248	telepít	[/V][Prs.NDef.2Pl]	2.546496848711112	301635	t	t	NA	3	vc	telepítetek	telepítetek	etek	45	-1.279772370682614	tek	telepíttek	telepíttek	25	-1.5350448757859203	1.8	0.5877866649021191	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA	10	10
telepít	0.8026792594403248	telepít	[/V][Prs.1Sg›2]	2.546496848711112	301635	t	t	NA	3	vc	telepítelek	telepítelek	elek	1	-2.932984884457958	lek	telepítlek	telepítlek	1	-2.932984884457958	1	0	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA	10	10
telješít	0.7879446278716192	teljesít	[/V][Prs.NDef.3Pl]	3.08491742664225	1042083	t	t	NA	3	vc	telješítenek	teljesítenek	enek	37467	1.6406640358681444	nek	telješítnek	teljesítnek	33	-1.4144709445800705	1135.3636363636365	7.034708263064714	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA	10	10
telješít	0.7879446278716192	teljesít	[/V][Prs.NDef.2Sg]	3.08491742664225	1042083	t	t	NA	3	vc	telješítes	teljesítesz	es	2364	0.44066258775125994	s	telješíts	teljesítsz	10	-1.9329848844579576	236.4	5.465525285531943	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA	10	10
telješít	0.7879446278716192	teljesít	[/V][Prs.NDef.2Pl]	3.08491742664225	1042083	t	t	NA	3	vc	telješítetek	teljesítetek	etek	231	-0.5693729045658135	tek	telješíttek	teljesíttek	42	-1.3097355940600577	5.5	1.7047480922384253	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA	10	10
telít	0.8086393143270328	telít	[/V][Prs.NDef.3Pl]	1.4190624987925218	22493	t	t	NA	2	vc	telítenek	telítenek	enek	553	-0.19025975315325955	nek	telítnek	telítnek	1	-2.932984884457958	553	6.315358001522335	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA	10	10
teng	0.7937073935101608	teng	[/V][Prs.NDef.3Pl]	1.0082283031273636	8734	ng	n	g	1	cc	tengenek	tengenek	enek	206	-0.6191176640888044	nek	tengnek	tengnek	68	-1.1004759717517214	3.0294117647058822	1.1083684636134743	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	tengnek	10	10
teng	0.7937073935101608	teng	[/V][Prs.NDef.2Pl]	1.0082283031273636	8734	ng	n	g	1	cc	tengetek	tengetek	etek	3	-2.455863629738295	tek	tengtek	tengtek	33	-1.4144709445800705	0.09090909090909093	-2.3978952727983707	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	tengtek	10	10
teng	0.7937073935101608	teng	[/V][Prs.NDef.2Sg]	1.0082283031273636	8734	ng	n	g	1	cc	tenges	tengesz	es	3	-2.455863629738295	s	tengs	tengsz	3	-2.455863629738295	1	0	TRUE	Prs.NDef.2Sg (mondas)	4096	test	tengs	10	10
teremt	0.811716111975872	teremt	[/V][Prs.NDef.3Pl]	2.9969798872652507	851069	mt	m	t	2	cc	teremtenek	teremtenek	enek	44547	1.7158335775105404	nek	teremtnek	teremtnek	2	-2.6319548887939765	22273.5	10.011152910004226	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	teremtnek	10	10
teremt	0.811716111975872	teremt	[/V][Prs.NDef.2Sg]	2.9969798872652507	851069	mt	m	t	2	cc	teremtes	teremtesz	es	5528	0.8095831499081841	s	teremts	teremtsz	17	-1.702535963079684	325.1764705882353	5.784368021391289	TRUE	Prs.NDef.2Sg (mondas)	4096	test	teremts	10	10
teremt	0.811716111975872	teremt	[/V][Prs.NDef.2Pl]	2.9969798872652507	851069	mt	m	t	2	cc	teremtetek	teremtetek	etek	684	-0.09792878273784164	tek	teremttek	teremttek	2	-2.6319548887939765	342	5.834810737062605	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	teremttek	10	10
terjeng	0.8011935308081267	terjeng	[/V][Prs.NDef.2Pl]	1.144782605924099	11961	ng	n	g	2	cc	terjengetek	terjengetek	etek	5	-2.234014880121939	tek	terjengtek	terjengtek	996	0.06527445396574089	0.00502008032128514	-5.294309345150498	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	terjengtek	10	10
terjeng	0.8011935308081267	terjeng	[/V][Prs.NDef.3Pl]	1.144782605924099	11961	ng	n	g	2	cc	terjengenek	terjengenek	enek	945	0.04244692405130512	nek	terjengnek	terjengnek	330	-0.4144709445800704	2.863636363636364	1.052092273033217	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	terjengnek	10	10
terjest	0.8090567010933128	terjeszt	[/V][Prs.NDef.3Pl]	2.4984882437993483	270068	st	s	t	2	cc	terjestenek	terjesztenek	enek	10345	1.0817456105437957	nek	terjestnek	terjesztnek	1	-2.932984884457958	10345	9.244258590179644	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	terjestnek	10	10
terjest	0.8090567010933128	terjeszt	[/V][Prs.NDef.2Pl]	2.4984882437993483	270068	st	s	t	2	cc	terjestetek	terjesztetek	etek	89	-0.983594877813045	tek	terjesttek	terjeszttek	1	-2.932984884457958	89	4.48863636973214	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	terjesttek	10	10
termest	0.8092547375477497	termeszt	[/V][Prs.NDef.3Pl]	1.952517684470458	76825	st	s	t	2	cc	termestenek	termesztenek	enek	10902	1.10452129323372	nek	termestnek	termesztnek	2	-2.6319548887939765	5451	8.603554357064281	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	termestnek	10	10
termest	0.8092547375477497	termeszt	[/V][Prs.NDef.2Pl]	1.952517684470458	76825	st	s	t	2	cc	termestetek	termesztetek	etek	32	-1.427834906138052	tek	termesttek	termeszttek	1	-2.932984884457958	32	3.4657359027997265	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	termesttek	10	10
terít	0.8086993929548102	terít	[/V][Prs.NDef.3Pl]	1.819539873007109	56562	t	t	NA	2	vc	terítenek	terítenek	enek	2421	0.4510099049837751	nek	terítnek	terítnek	29	-1.4705868865590015	83.48275862068965	4.4246401269515845	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA	10	10
terít	0.8086993929548102	terít	[/V][Prs.NDef.2Sg]	1.819539873007109	56562	t	t	NA	2	vc	terítes	terítesz	es	362	-0.3742763139247921	s	teríts	terítsz	7	-2.087886844443701	51.714285714285715	3.9457340627704576	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA	10	10
terít	0.8086993929548102	terít	[/V][Prs.NDef.2Pl]	1.819539873007109	56562	t	t	NA	2	vc	terítetek	terítetek	etek	30	-1.4558636297382954	tek	teríttek	teríttek	15	-1.756893625402277	2	0.6931471805599453	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA	10	10
terít	0.8086993929548102	terít	[/V][Prs.1Sg›2]	1.819539873007109	56562	t	t	NA	2	vc	terítelek	terítelek	elek	5	-2.234014880121939	lek	terítlek	terítlek	5	-2.234014880121939	1	0	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA	10	10
tilt	0.7999436667516573	tilt	[/V][Prs.NDef.3Pl]	2.4688841658205796	252272	lt	l	t	1	cc	tiltanak	tiltanak	anak	3102	0.5586569090196283	nak	tiltnak	tiltnak	2	-2.6319548887939765	1551	7.346655163176539	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	tiltnak	10	10
tilt	0.7999436667516573	tilt	[/V][Prs.1Sg›2]	2.4688841658205796	252272	lt	l	t	1	cc	tiltalak	tiltalak	alak	132	-0.812410953252108	lak	tiltlak	tiltlak	12	-1.853803638410333	11	2.3978952727983707	TRUE	Prs.1Sg›2 (mondalak)	1749	test	tiltlak	10	10
tisteleg	0.7813156027600461	tiszteleg	[/V][Prs.NDef.2Pl]	1.8827389322445935	65422	g	g	NA	3	vc	tistelegetek	tisztelegetek	etek	4	-2.3309248931299953	tek	tistelegtek	tisztelegtek	6623	0.8880698705889303	6.039559112184811e-4	-7.412009357365089	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA	10	10
tistít	0.8104402641699924	tisztít	[/V][Prs.NDef.3Pl]	2.3755005592909164	203463	t	t	NA	2	vc	tistítanak	tisztítanak	anak	2642	0.4889479288205506	nak	tistítnak	tisztítnak	6	-2.1548336340743144	440.3333333333333	6.087532015854215	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA	10	10
tistít	0.8104402641699924	tisztít	[/V][Prs.NDef.2Sg]	2.3755005592909164	203463	t	t	NA	2	vc	tistítas	tisztítasz	as	122	-0.8466250537832096	s	tistíts	tisztítsz	2	-2.6319548887939765	61	4.110873864173311	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA	10	10
tistít	0.8104402641699924	tisztít	[/V][Prs.1Sg›2]	2.3755005592909164	203463	t	t	NA	2	vc	tistítalak	tisztítalak	alak	34	-1.4015059674157029	lak	tistítlak	tisztítlak	3	-2.455863629738295	11.333333333333334	2.4277482359480516	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA	10	10
told	0.795335886704295	told	[/V][Prs.NDef.3Pl]	1.2461933447518363	15107	ld	l	d	1	cc	toldanak	toldanak	anak	158	-0.7343277975035353	nak	toldnak	toldnak	3	-2.455863629738295	52.666666666666664	3.963982744358857	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	toldnak	10	10
tolong	0.792282244350917	tolong	[/V][Prs.NDef.3Pl]	1.2105607427804643	13917	ng	n	g	2	cc	tolonganak	tolonganak	anak	4170	0.6871511705157997	nak	tolongnak	tolongnak	316	-0.433297801839554	13.19620253164557	2.579929101205935	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	tolongnak	10	10
tolong	0.792282244350917	tolong	[/V][Prs.NDef.2Pl]	1.2105607427804643	13917	ng	n	g	2	cc	tolongotok	tolongotok	otok	1	-2.932984884457958	tok	tolongtok	tolongtok	33	-1.4144709445800705	0.0303030303030303	-3.49650756146648	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	tolongtok	10	10
tolong	0.792282244350917	tolong	[/V][Prs.NDef.2Sg]	1.2105607427804643	13917	ng	n	g	2	cc	tolongas	tolongasz	as	2	-2.6319548887939765	s	tolongs	tolongsz	16	-1.728864901802033	0.125	-2.0794415416798357	TRUE	Prs.NDef.2Sg (mondas)	4096	test	tolongs	10	10
torzít	0.8133997490438784	torzít	[/V][Prs.NDef.3Pl]	1.9351244368776064	73809	t	t	NA	2	vc	torzítanak	torzítanak	anak	1197	0.14510926594845286	nak	torzítnak	torzítnak	3	-2.455863629738295	399	5.988961416889864	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA	10	10
továbbít	0.7488678950545502	továbbít	[/V][Prs.NDef.3Pl]	2.467470209806045	251452	t	t	NA	3	vc	továbbítanak	továbbítanak	anak	4469	0.7172254702024012	nak	továbbítnak	továbbítnak	3	-2.455863629738295	1489.6666666666667	7.306307660265342	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA	10	10
tudatošít	0.7600929960915113	tudatosít	[/V][Prs.NDef.2Sg]	1.9109825194386432	69818	t	t	NA	4	vc	tudatošítas	tudatosítasz	as	65	-1.1200715278151023	s	tudatošíts	tudatosítsz	2	-2.6319548887939765	32.5	3.481240089335692	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA	10	10
tudóšít	0.7913652224382961	tudósít	[/V][Prs.NDef.3Pl]	1.8553673509578448	61426	t	t	NA	3	vc	tudóšítanak	tudósítanak	anak	5317	0.7926817758562207	nak	tudóšítnak	tudósítnak	16	-1.728864901802033	332.3125	5.806075791264557	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA	10	10
tudóšít	0.7913652224382961	tudósít	[/V][Prs.NDef.2Sg]	1.8553673509578448	61426	t	t	NA	3	vc	tudóšítas	tudósítasz	as	77	-1.046494159285476	s	tudóšíts	tudósítsz	3	-2.455863629738295	25.666666666666668	3.245193133185574	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA	10	10
tudóšít	0.7913652224382961	tudósít	[/V][Prs.1Sg›2]	1.8553673509578448	61426	t	t	NA	3	vc	tudóšítalak	tudósítalak	alak	42	-1.3097355940600577	lak	tudóšítlak	tudósítlak	16	-1.728864901802033	2.625	0.965080896043587	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA	10	10
tulajdonít	0.7411578996865378	tulajdonít	[/V][Prs.NDef.3Pl]	2.195323896816683	134372	t	t	NA	4	vc	tulajdonítanak	tulajdonítanak	anak	22117	1.4117413334819024	nak	tulajdonítnak	tulajdonítnak	28	-1.4858268531157386	789.8928571428571	6.671897312393518	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA	10	10
tulajdonít	0.7411578996865378	tulajdonít	[/V][Prs.NDef.2Sg]	2.195323896816683	134372	t	t	NA	4	vc	tulajdonítas	tulajdonítasz	as	997	0.06571027385369792	s	tulajdoníts	tulajdonítsz	7	-2.087886844443701	142.42857142857142	4.958840620906525	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA	10	10
tulajdonít	0.7411578996865378	tulajdonít	[/V][Prs.NDef.2Pl]	2.195323896816683	134372	t	t	NA	4	vc	tulajdonítotok	tulajdonítotok	otok	124	-0.8395631992957228	tok	tulajdoníttok	tulajdoníttok	6	-2.1548336340743144	20.666666666666668	3.028522096376982	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA	10	10
tágít	0.786405481322559	tágít	[/V][Prs.NDef.3Pl]	1.6317403439495126	36705	t	t	NA	2	vc	tágítanak	tágítanak	anak	780	-0.04089028176747745	nak	tágítnak	tágítnak	3	-2.455863629738295	260	5.560681631015528	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA	10	10
tágít	0.786405481322559	tágít	[/V][Prs.NDef.2Sg]	1.6317403439495126	36705	t	t	NA	2	vc	tágítas	tágítasz	as	110	-0.8915921992997328	s	tágíts	tágítsz	1	-2.932984884457958	110	4.700480365792417	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA	10	10
tágít	0.786405481322559	tágít	[/V][Prs.NDef.2Pl]	1.6317403439495126	36705	t	t	NA	2	vc	tágítotok	tágítotok	otok	10	-1.9329848844579576	tok	tágíttok	tágíttok	1	-2.932984884457958	10	2.302585092994046	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA	10	10
támast	0.7912674582042007	támaszt	[/V][Prs.NDef.3Pl]	2.412676973025972	221647	st	s	t	2	cc	támastanak	támasztanak	anak	10677	1.0954643582655506	nak	támastnak	támasztnak	3	-2.455863629738295	3559	8.177234885510194	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	támastnak	10	10
támast	0.7912674582042007	támaszt	[/V][Prs.1Sg›2]	2.412676973025972	221647	st	s	t	2	cc	támastalak	támasztalak	alak	13	-1.819041532151121	lak	támastlak	támasztlak	1	-2.932984884457958	13	2.5649493574615367	TRUE	Prs.1Sg›2 (mondalak)	1749	test	támastlak	10	10
tántorít	0.7913421959703902	tántorít	[/V][Prs.NDef.3Pl]	1.2132672176350372	14004	t	t	NA	3	vc	tántorítanak	tántorítanak	anak	267	-0.5064736230933826	nak	tántorítnak	tántorítnak	1	-2.932984884457958	267	5.58724865840025	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA	10	10
tántorít	0.7913421959703902	tántorít	[/V][Prs.NDef.2Sg]	1.2132672176350372	14004	t	t	NA	3	vc	tántorítas	tántorítasz	as	3	-2.455863629738295	s	tántoríts	tántorítsz	8	-2.0298948974660145	0.375	-0.9808292530117262	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA	10	10
táršít	0.7898639243910265	társít	[/V][Prs.NDef.3Pl]	1.7251696626092523	45515	t	t	NA	2	vc	táršítanak	társítanak	anak	2178	0.40507299096179833	nak	táršítnak	társítnak	2	-2.6319548887939765	1089	6.9930151229329605	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA	10	10
táršít	0.7898639243910265	társít	[/V][Prs.NDef.2Sg]	1.7251696626092523	45515	t	t	NA	2	vc	táršítas	társítasz	as	250	-0.5350448757859202	s	táršíts	társítsz	2	-2.6319548887939765	125	4.8283137373023015	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA	10	10
tátong	0.7869829401557515	tátong	[/V][Prs.NDef.3Pl]	1.285314241427215	16531	ng	n	g	2	cc	tátonganak	tátonganak	anak	828	-0.0149545476730777	nak	tátongnak	tátongnak	324	-0.4224398742513457	2.5555555555555554	0.9382696385929302	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	tátongnak	10	10
távolít	0.7825507487867098	távolít	[/V][Prs.NDef.3Pl]	2.311173438700553	175452	t	t	NA	3	vc	távolítanak	távolítanak	anak	1693	0.2956720736509774	nak	távolítnak	távolítnak	1	-2.932984884457958	1693	7.434257382133136	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA	10	10
térít	0.8034417499541505	térít	[/V][Prs.NDef.3Pl]	1.9881499208485032	83394	t	t	NA	2	vc	térítenek	térítenek	enek	1785	0.3186533359902542	nek	térítnek	térítnek	1	-2.932984884457958	1785	7.487173694213739	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA	10	10
térít	0.8034417499541505	térít	[/V][Prs.1Sg›2]	1.9881499208485032	83394	t	t	NA	2	vc	térítelek	térítelek	elek	14	-1.7868568487797198	lek	térítlek	térítlek	1	-2.932984884457958	14	2.6390573296152584	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA	10	10
térít	0.8034417499541505	térít	[/V][Prs.NDef.2Pl]	1.9881499208485032	83394	t	t	NA	2	vc	térítetek	térítetek	etek	6	-2.1548336340743144	tek	téríttek	téríttek	1	-2.932984884457958	6	1.791759469228055	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA	10	10
tévest	0.8011358600115615	téveszt	[/V][Prs.1Sg›2]	1.7844276275827178	52169	st	s	t	2	cc	tévestelek	tévesztelek	elek	20	-1.6319548887939763	lek	tévestlek	tévesztlek	4	-2.3309248931299953	5	1.6094379124341005	TRUE	Prs.1Sg›2 (mondalak)	1749	test	tévestlek	10	10
tölt	0.8090690396828352	tölt	[/V][Prs.NDef.3Pl]	3.4380290110614276	2349708	lt	l	t	1	cc	töltenek	töltenek	enek	94093	2.040572431058009	nek	töltnek	töltnek	6	-2.1548336340743144	15682.166666666666	9.660279464630491	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	töltnek	10	10
tölt	0.8090690396828352	tölt	[/V][Prs.NDef.2Sg]	3.4380290110614276	2349708	lt	l	t	1	cc	töltes	töltesz	es	12150	1.151591393476373	s	tölts	töltsz	8	-2.0298948974660145	1518.75	7.325642907088859	TRUE	Prs.NDef.2Sg (mondas)	4096	test	tölts	10	10
tölt	0.8090690396828352	tölt	[/V][Prs.1Sg›2]	3.4380290110614276	2349708	lt	l	t	1	cc	töltelek	töltelek	elek	101	-0.9286635106753152	lek	töltlek	töltlek	1	-2.932984884457958	101	4.61512051684126	TRUE	Prs.1Sg›2 (mondalak)	1749	test	töltlek	10	10
tömörít	0.8089393465447302	tömörít	[/V][Prs.NDef.3Pl]	1.5603476700653702	31141	t	t	NA	3	vc	tömörítenek	tömörítenek	enek	377	-0.35664353425216494	nek	tömörítnek	tömörítnek	10	-1.9329848844579576	37.7	3.629660094453965	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA	10	10
tömörít	0.8089393465447302	tömörít	[/V][Prs.NDef.2Pl]	1.5603476700653702	31141	t	t	NA	3	vc	tömörítetek	tömörítetek	etek	1	-2.932984884457958	tek	tömöríttek	tömöríttek	1	-2.932984884457958	1	0	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA	10	10
töpreng	0.8098422897849772	töpreng	[/V][Prs.NDef.3Pl]	1.6971377584013545	42670	ng	n	g	2	cc	töprengenek	töprengenek	enek	1241	0.16078689704077198	nek	töprengnek	töprengnek	32	-1.427834906138052	38.78125	3.657936882404881	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	töprengnek	10	10
