word1	word2	segment1	segment2	dist	phon_dist	length
zeng	told	"[""z"", ""e"", ""n"", ""g""]"	"[""t"", ""o"", ""l"", ""d""]"	[0.7948717948717949, 0.8378378378378378, 0.7142857142857143, 0.7]	3.046995346995347	4
zeng	ing	"[""z"", ""e"", ""n"", ""g""]"	"[""-"", ""i"", ""n"", ""g""]"	[1.0, 0.6, 0.0, 0.0]	1.6	4
zeng	erest	"[""-"", ""z"", ""e"", ""n"", ""g""]"	"[""e"", ""r"", ""e"", ""s"", ""t""]"	[1.0, 0.6774193548387097, 0.0, 0.8648648648648649, 0.8275862068965517]	3.3698704266001265	5
zeng	žibong	"[""z"", ""e"", ""-"", ""-"", ""n"", ""g""]"	"[""ž"", ""i"", ""b"", ""o"", ""n"", ""g""]"	[0.4375, 0.6, 1.0, 1.0, 0.0, 0.0]	3.0375	6
zeng	čelleng	"[""-"", ""-"", ""-"", ""z"", ""e"", ""n"", ""g""]"	"[""č"", ""e"", ""l"", ""l"", ""e"", ""n"", ""g""]"	[1.0, 1.0, 1.0, 0.6774193548387097, 0.0, 0.0, 0.0]	3.67741935483871	7
zeng	olt	"[""z"", ""e"", ""n"", ""g""]"	"[""-"", ""o"", ""l"", ""t""]"	[1.0, 0.8378378378378378, 0.7142857142857143, 0.8275862068965517]	3.3797097590201037	4
zeng	tilt	"[""z"", ""e"", ""n"", ""g""]"	"[""t"", ""i"", ""l"", ""t""]"	[0.7948717948717949, 0.6, 0.7142857142857143, 0.8275862068965517]	2.936743716054061	4
zeng	sippant	"[""z"", ""e"", ""-"", ""-"", ""-"", ""n"", ""g""]"	"[""s"", ""i"", ""p"", ""p"", ""a"", ""n"", ""t""]"	[0.4838709677419355, 0.6, 1.0, 1.0, 1.0, 0.0, 0.8275862068965517]	4.911457174638487	7
zeng	jajong	"[""z"", ""e"", ""-"", ""-"", ""n"", ""g""]"	"[""j"", ""a"", ""j"", ""o"", ""n"", ""g""]"	[0.75, 0.6296296296296297, 1.0, 1.0, 0.0, 0.0]	3.3796296296296298	6
zeng	végrehajt	"[""-"", ""-"", ""-"", ""z"", ""e"", ""-"", ""-"", ""n"", ""g""]"	"[""v"", ""é"", ""g"", ""r"", ""e"", ""h"", ""a"", ""j"", ""t""]"	[1.0, 1.0, 1.0, 0.6774193548387097, 0.0, 1.0, 1.0, 0.7931034482758621, 0.8275862068965517]	7.298109010011124	9
zeng	ment	"[""z"", ""e"", ""n"", ""g""]"	"[""m"", ""e"", ""n"", ""t""]"	[0.9142857142857143, 0.0, 0.0, 0.8275862068965517]	1.741871921182266	4
zeng	kíšért	"[""-"", ""-"", ""z"", ""e"", ""n"", ""g""]"	"[""k"", ""í"", ""š"", ""é"", ""r"", ""t""]"	[1.0, 1.0, 0.6571428571428571, 0.5714285714285714, 0.7142857142857143, 0.8275862068965517]	4.770443349753695	6
zeng	érint	"[""-"", ""z"", ""e"", ""n"", ""g""]"	"[""é"", ""r"", ""i"", ""n"", ""t""]"	[1.0, 0.6774193548387097, 0.6, 0.0, 0.8275862068965517]	3.105005561735261	5
zeng	šújt	"[""z"", ""e"", ""n"", ""g""]"	"[""š"", ""ú"", ""j"", ""t""]"	[0.6571428571428571, 0.9210526315789473, 0.7931034482758621, 0.8275862068965517]	3.198885143894218	4
zeng	füllent	"[""-"", ""-"", ""-"", ""z"", ""e"", ""n"", ""g""]"	"[""f"", ""ü"", ""l"", ""l"", ""e"", ""n"", ""t""]"	[1.0, 1.0, 1.0, 0.6774193548387097, 0.0, 0.0, 0.8275862068965517]	4.505005561735262	7
zeng	bossant	"[""-"", ""-"", ""-"", ""z"", ""e"", ""n"", ""g""]"	"[""b"", ""o"", ""s"", ""s"", ""a"", ""n"", ""t""]"	[1.0, 1.0, 1.0, 0.4838709677419355, 0.6296296296296297, 0.0, 0.8275862068965517]	4.941086804268116	7
zeng	pussant	"[""-"", ""-"", ""-"", ""z"", ""e"", ""n"", ""g""]"	"[""p"", ""u"", ""s"", ""s"", ""a"", ""n"", ""t""]"	[1.0, 1.0, 1.0, 0.4838709677419355, 0.6296296296296297, 0.0, 0.8275862068965517]	4.941086804268116	7
zeng	árast	"[""-"", ""z"", ""e"", ""n"", ""g""]"	"[""á"", ""r"", ""a"", ""s"", ""t""]"	[1.0, 0.6774193548387097, 0.6296296296296297, 0.8648648648648649, 0.8275862068965517]	3.999500056229756	5
zeng	hint	"[""z"", ""e"", ""n"", ""g""]"	"[""h"", ""i"", ""n"", ""t""]"	[0.76, 0.6, 0.0, 0.8275862068965517]	2.1875862068965515	4
zeng	rejt	"[""z"", ""e"", ""n"", ""g""]"	"[""r"", ""e"", ""j"", ""t""]"	[0.6774193548387097, 0.0, 0.7931034482758621, 0.8275862068965517]	2.2981090100111237	4
zeng	tölt	"[""z"", ""e"", ""n"", ""g""]"	"[""t"", ""ö"", ""l"", ""t""]"	[0.7948717948717949, 0.6470588235294117, 0.7142857142857143, 0.8275862068965517]	2.9838025395834724	4
zeng	sállong	"[""z"", ""e"", ""-"", ""-"", ""-"", ""n"", ""g""]"	"[""s"", ""á"", ""l"", ""l"", ""o"", ""n"", ""g""]"	[0.4838709677419355, 0.8064516129032258, 1.0, 1.0, 1.0, 0.0, 0.0]	4.290322580645161	7
zeng	ömleng	"[""-"", ""-"", ""z"", ""e"", ""n"", ""g""]"	"[""ö"", ""m"", ""l"", ""e"", ""n"", ""g""]"	[1.0, 1.0, 0.6774193548387097, 0.0, 0.0, 0.0]	2.67741935483871	6
zeng	reng	"[""z"", ""e"", ""n"", ""g""]"	"[""r"", ""e"", ""n"", ""g""]"	[0.6774193548387097, 0.0, 0.0, 0.0]	0.6774193548387097	4
zeng	kérd	"[""z"", ""e"", ""n"", ""g""]"	"[""k"", ""é"", ""r"", ""d""]"	[0.90625, 0.5714285714285714, 0.7142857142857143, 0.7]	2.8919642857142858	4
zeng	peng	"[""z"", ""e"", ""n"", ""g""]"	"[""p"", ""e"", ""n"", ""g""]"	[0.9166666666666666, 0.0, 0.0, 0.0]	0.9166666666666666	4
zeng	ráng	"[""z"", ""e"", ""n"", ""g""]"	"[""r"", ""á"", ""n"", ""g""]"	[0.6774193548387097, 0.8064516129032258, 0.0, 0.0]	1.4838709677419355	4
zeng	megšért	"[""z"", ""e"", ""-"", ""-"", ""-"", ""n"", ""g""]"	"[""m"", ""e"", ""g"", ""š"", ""é"", ""r"", ""t""]"	[0.9142857142857143, 0.0, 1.0, 1.0, 1.0, 0.7142857142857143, 0.8275862068965517]	5.45615763546798	7
zeng	márt	"[""z"", ""e"", ""n"", ""g""]"	"[""m"", ""á"", ""r"", ""t""]"	[0.9142857142857143, 0.8064516129032258, 0.7142857142857143, 0.8275862068965517]	3.262609248371206	4
zeng	kárörvend	"[""-"", ""-"", ""-"", ""-"", ""z"", ""-"", ""e"", ""n"", ""g""]"	"[""k"", ""á"", ""r"", ""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	[1.0, 1.0, 1.0, 1.0, 0.6774193548387097, 1.0, 0.0, 0.0, 0.7]	6.37741935483871	9
zeng	félreért	"[""-"", ""-"", ""-"", ""z"", ""e"", ""-"", ""n"", ""g""]"	"[""f"", ""é"", ""l"", ""r"", ""e"", ""é"", ""r"", ""t""]"	[1.0, 1.0, 1.0, 0.6774193548387097, 0.0, 1.0, 0.7142857142857143, 0.8275862068965517]	6.219291276020976	8
zeng	borong	"[""-"", ""-"", ""z"", ""e"", ""n"", ""g""]"	"[""b"", ""o"", ""r"", ""o"", ""n"", ""g""]"	[1.0, 1.0, 0.6774193548387097, 0.8378378378378378, 0.0, 0.0]	3.5152571926765477	6
zeng	čöng	"[""z"", ""e"", ""n"", ""g""]"	"[""č"", ""ö"", ""n"", ""g""]"	[0.85, 0.6470588235294117, 0.0, 0.0]	1.4970588235294118	4
zeng	lejt	"[""z"", ""e"", ""n"", ""g""]"	"[""l"", ""e"", ""j"", ""t""]"	[0.6774193548387097, 0.0, 0.7931034482758621, 0.8275862068965517]	2.2981090100111237	4
zeng	ődöng	"[""-"", ""z"", ""e"", ""n"", ""g""]"	"[""ő"", ""d"", ""ö"", ""n"", ""g""]"	[1.0, 0.631578947368421, 0.6470588235294117, 0.0, 0.0]	2.2786377708978325	5
zeng	ešeng	"[""-"", ""z"", ""e"", ""n"", ""g""]"	"[""e"", ""š"", ""e"", ""n"", ""g""]"	[1.0, 0.6571428571428571, 0.0, 0.0, 0.0]	1.657142857142857	5
zeng	ont	"[""z"", ""e"", ""n"", ""g""]"	"[""-"", ""o"", ""n"", ""t""]"	[1.0, 0.8378378378378378, 0.0, 0.8275862068965517]	2.6654240447343893	4
zeng	šikolt	"[""z"", ""e"", ""-"", ""-"", ""n"", ""g""]"	"[""š"", ""i"", ""k"", ""o"", ""l"", ""t""]"	[0.6571428571428571, 0.6, 1.0, 1.0, 0.7142857142857143, 0.8275862068965517]	4.799014778325123	6
zeng	fost	"[""z"", ""e"", ""n"", ""g""]"	"[""f"", ""o"", ""s"", ""t""]"	[0.8235294117647058, 0.8378378378378378, 0.8648648648648649, 0.8275862068965517]	3.3538183213639603	4
zeng	tapast	"[""z"", ""-"", ""-"", ""e"", ""n"", ""g""]"	"[""t"", ""a"", ""p"", ""a"", ""s"", ""t""]"	[0.7948717948717949, 1.0, 1.0, 0.6296296296296297, 0.8648648648648649, 0.8275862068965517]	5.116952496262841	6
zeng	bong	"[""z"", ""e"", ""n"", ""g""]"	"[""b"", ""o"", ""n"", ""g""]"	[0.8648648648648649, 0.8378378378378378, 0.0, 0.0]	1.7027027027027026	4
zeng	šikong	"[""z"", ""e"", ""-"", ""-"", ""n"", ""g""]"	"[""š"", ""i"", ""k"", ""o"", ""n"", ""g""]"	[0.6571428571428571, 0.6, 1.0, 1.0, 0.0, 0.0]	3.257142857142857	6
zeng	fojt	"[""z"", ""e"", ""n"", ""g""]"	"[""f"", ""o"", ""j"", ""t""]"	[0.8235294117647058, 0.8378378378378378, 0.7931034482758621, 0.8275862068965517]	3.2820569047749575	4
zeng	ijest	"[""-"", ""z"", ""e"", ""n"", ""g""]"	"[""i"", ""j"", ""e"", ""s"", ""t""]"	[1.0, 0.75, 0.0, 0.8648648648648649, 0.8275862068965517]	3.4424510717614165	5
zeng	búšong	"[""-"", ""-"", ""z"", ""e"", ""n"", ""g""]"	"[""b"", ""ú"", ""š"", ""o"", ""n"", ""g""]"	[1.0, 1.0, 0.6571428571428571, 0.8378378378378378, 0.0, 0.0]	3.4949806949806947	6
zeng	irt	"[""z"", ""e"", ""n"", ""g""]"	"[""-"", ""i"", ""r"", ""t""]"	[1.0, 0.6, 0.7142857142857143, 0.8275862068965517]	3.141871921182266	4
zeng	füṯṯent	"[""-"", ""-"", ""-"", ""z"", ""e"", ""n"", ""g""]"	"[""f"", ""ü"", ""ṯ"", ""ṯ"", ""e"", ""n"", ""t""]"	[1.0, 1.0, 1.0, 0.7837837837837838, 0.0, 0.0, 0.8275862068965517]	4.611369990680336	7
zeng	akast	"[""-"", ""z"", ""e"", ""n"", ""g""]"	"[""a"", ""k"", ""a"", ""s"", ""t""]"	[1.0, 0.90625, 0.6296296296296297, 0.8648648648648649, 0.8275862068965517]	4.228330701391046	5
zeng	fešt	"[""z"", ""e"", ""n"", ""g""]"	"[""f"", ""e"", ""š"", ""t""]"	[0.8235294117647058, 0.0, 0.8947368421052632, 0.8275862068965517]	2.5458524607665205	4
zeng	kukkant	"[""-"", ""-"", ""-"", ""z"", ""e"", ""n"", ""g""]"	"[""k"", ""u"", ""k"", ""k"", ""a"", ""n"", ""t""]"	[1.0, 1.0, 1.0, 0.90625, 0.6296296296296297, 0.0, 0.8275862068965517]	5.363465836526181	7
zeng	šuhint	"[""z"", ""-"", ""-"", ""e"", ""n"", ""g""]"	"[""š"", ""u"", ""h"", ""i"", ""n"", ""t""]"	[0.6571428571428571, 1.0, 1.0, 0.6, 0.0, 0.8275862068965517]	4.084729064039409	6
zeng	hajt	"[""z"", ""e"", ""n"", ""g""]"	"[""h"", ""a"", ""j"", ""t""]"	[0.76, 0.6296296296296297, 0.7931034482758621, 0.8275862068965517]	3.0103192848020432	4
zeng	dönt	"[""z"", ""e"", ""n"", ""g""]"	"[""d"", ""ö"", ""n"", ""t""]"	[0.631578947368421, 0.6470588235294117, 0.0, 0.8275862068965517]	2.1062239777943845	4
zeng	vált	"[""z"", ""e"", ""n"", ""g""]"	"[""v"", ""á"", ""l"", ""t""]"	[0.8064516129032258, 0.8064516129032258, 0.7142857142857143, 0.8275862068965517]	3.1547751469887175	4
zeng	hullong	"[""-"", ""-"", ""-"", ""z"", ""e"", ""n"", ""g""]"	"[""h"", ""u"", ""l"", ""l"", ""o"", ""n"", ""g""]"	[1.0, 1.0, 1.0, 0.6774193548387097, 0.8378378378378378, 0.0, 0.0]	4.515257192676548	7
zeng	tévest	"[""z"", ""-"", ""-"", ""e"", ""n"", ""g""]"	"[""t"", ""é"", ""v"", ""e"", ""s"", ""t""]"	[0.7948717948717949, 1.0, 1.0, 0.0, 0.8648648648648649, 0.8275862068965517]	4.487322866633211	6
zeng	gerjest	"[""-"", ""-"", ""z"", ""-"", ""e"", ""n"", ""g""]"	"[""g"", ""e"", ""r"", ""j"", ""e"", ""s"", ""t""]"	[1.0, 1.0, 0.6774193548387097, 1.0, 0.0, 0.8648648648648649, 0.8275862068965517]	5.3698704266001265	7
zeng	vest	"[""z"", ""e"", ""n"", ""g""]"	"[""v"", ""e"", ""s"", ""t""]"	[0.8064516129032258, 0.0, 0.8648648648648649, 0.8275862068965517]	2.4989026846646425	4
zeng	kelt	"[""z"", ""e"", ""n"", ""g""]"	"[""k"", ""e"", ""l"", ""t""]"	[0.90625, 0.0, 0.7142857142857143, 0.8275862068965517]	2.448121921182266	4
zeng	riast	"[""z"", ""e"", ""-"", ""n"", ""g""]"	"[""r"", ""i"", ""a"", ""s"", ""t""]"	[0.6774193548387097, 0.6, 1.0, 0.8648648648648649, 0.8275862068965517]	3.969870426600126	5
zeng	állong	"[""-"", ""-"", ""z"", ""e"", ""n"", ""g""]"	"[""á"", ""l"", ""l"", ""o"", ""n"", ""g""]"	[1.0, 1.0, 0.6774193548387097, 0.8378378378378378, 0.0, 0.0]	3.5152571926765477	6
zeng	füröst	"[""-"", ""-"", ""z"", ""e"", ""n"", ""g""]"	"[""f"", ""ü"", ""r"", ""ö"", ""s"", ""t""]"	[1.0, 1.0, 0.6774193548387097, 0.6470588235294117, 0.8648648648648649, 0.8275862068965517]	5.016929250129538	6
zeng	támast	"[""z"", ""-"", ""-"", ""e"", ""n"", ""g""]"	"[""t"", ""á"", ""m"", ""a"", ""s"", ""t""]"	[0.7948717948717949, 1.0, 1.0, 0.6296296296296297, 0.8648648648648649, 0.8275862068965517]	5.116952496262841	6
zeng	sánt	"[""z"", ""e"", ""n"", ""g""]"	"[""s"", ""á"", ""n"", ""t""]"	[0.4838709677419355, 0.8064516129032258, 0.0, 0.8275862068965517]	2.117908787541713	4
zeng	önt	"[""z"", ""e"", ""n"", ""g""]"	"[""-"", ""ö"", ""n"", ""t""]"	[1.0, 0.6470588235294117, 0.0, 0.8275862068965517]	2.4746450304259633	4
zeng	billent	"[""-"", ""-"", ""-"", ""z"", ""e"", ""n"", ""g""]"	"[""b"", ""i"", ""l"", ""l"", ""e"", ""n"", ""t""]"	[1.0, 1.0, 1.0, 0.6774193548387097, 0.0, 0.0, 0.8275862068965517]	4.505005561735262	7
zeng	dülöng	"[""z"", ""-"", ""-"", ""e"", ""n"", ""g""]"	"[""d"", ""ü"", ""l"", ""ö"", ""n"", ""g""]"	[0.631578947368421, 1.0, 1.0, 0.6470588235294117, 0.0, 0.0]	3.278637770897833	6
zeng	firkant	"[""-"", ""-"", ""z"", ""-"", ""e"", ""n"", ""g""]"	"[""f"", ""i"", ""r"", ""k"", ""a"", ""n"", ""t""]"	[1.0, 1.0, 0.6774193548387097, 1.0, 0.6296296296296297, 0.0, 0.8275862068965517]	5.134635191364891	7
zeng	rikolt	"[""z"", ""e"", ""-"", ""-"", ""n"", ""g""]"	"[""r"", ""i"", ""k"", ""o"", ""l"", ""t""]"	[0.6774193548387097, 0.6, 1.0, 1.0, 0.7142857142857143, 0.8275862068965517]	4.819291276020976	6
zeng	villong	"[""z"", ""e"", ""-"", ""-"", ""-"", ""n"", ""g""]"	"[""v"", ""i"", ""l"", ""l"", ""o"", ""n"", ""g""]"	[0.8064516129032258, 0.6, 1.0, 1.0, 1.0, 0.0, 0.0]	4.406451612903226	7
zeng	šerkent	"[""z"", ""-"", ""-"", ""-"", ""e"", ""n"", ""g""]"	"[""š"", ""e"", ""r"", ""k"", ""e"", ""n"", ""t""]"	[0.6571428571428571, 1.0, 1.0, 1.0, 0.0, 0.0, 0.8275862068965517]	4.484729064039409	7
zeng	beleért	"[""-"", ""-"", ""z"", ""e"", ""-"", ""n"", ""g""]"	"[""b"", ""e"", ""l"", ""e"", ""é"", ""r"", ""t""]"	[1.0, 1.0, 0.6774193548387097, 0.0, 1.0, 0.7142857142857143, 0.8275862068965517]	5.219291276020976	7
zeng	cuppant	"[""z"", ""-"", ""-"", ""-"", ""e"", ""n"", ""g""]"	"[""c"", ""u"", ""p"", ""p"", ""a"", ""n"", ""t""]"	[0.7948717948717949, 1.0, 1.0, 1.0, 0.6296296296296297, 0.0, 0.8275862068965517]	5.252087631397976	7
zeng	vesejt	"[""-"", ""-"", ""z"", ""e"", ""n"", ""g""]"	"[""v"", ""e"", ""s"", ""e"", ""j"", ""t""]"	[1.0, 1.0, 0.4838709677419355, 0.0, 0.7931034482758621, 0.8275862068965517]	4.10456062291435	6
zeng	ölt	"[""z"", ""e"", ""n"", ""g""]"	"[""-"", ""ö"", ""l"", ""t""]"	[1.0, 0.6470588235294117, 0.7142857142857143, 0.8275862068965517]	3.1889307447116777	4
zeng	čavarint	"[""-"", ""-"", ""-"", ""-"", ""z"", ""e"", ""n"", ""g""]"	"[""č"", ""a"", ""v"", ""a"", ""r"", ""i"", ""n"", ""t""]"	[1.0, 1.0, 1.0, 1.0, 0.6774193548387097, 0.6, 0.0, 0.8275862068965517]	6.105005561735261	8
zeng	fold	"[""z"", ""e"", ""n"", ""g""]"	"[""f"", ""o"", ""l"", ""d""]"	[0.8235294117647058, 0.8378378378378378, 0.7142857142857143, 0.7]	3.075652963888258	4
zeng	megdöbbent	"[""-"", ""-"", ""-"", ""z"", ""-"", ""-"", ""-"", ""e"", ""n"", ""g""]"	"[""m"", ""e"", ""g"", ""d"", ""ö"", ""b"", ""b"", ""e"", ""n"", ""t""]"	[1.0, 1.0, 1.0, 0.631578947368421, 1.0, 1.0, 1.0, 0.0, 0.0, 0.8275862068965517]	7.459165154264973	10
zeng	salajt	"[""z"", ""e"", ""n"", ""-"", ""-"", ""g""]"	"[""s"", ""a"", ""l"", ""a"", ""j"", ""t""]"	[0.4838709677419355, 0.6296296296296297, 0.7142857142857143, 1.0, 1.0, 0.8275862068965517]	4.655372518553832	6
zeng	tapint	"[""z"", ""-"", ""-"", ""e"", ""n"", ""g""]"	"[""t"", ""a"", ""p"", ""i"", ""n"", ""t""]"	[0.7948717948717949, 1.0, 1.0, 0.6, 0.0, 0.8275862068965517]	4.222458001768347	6
zeng	meghökkent	"[""-"", ""-"", ""-"", ""z"", ""-"", ""-"", ""-"", ""e"", ""n"", ""g""]"	"[""m"", ""e"", ""g"", ""h"", ""ö"", ""k"", ""k"", ""e"", ""n"", ""t""]"	[1.0, 1.0, 1.0, 0.76, 1.0, 1.0, 1.0, 0.0, 0.0, 0.8275862068965517]	7.587586206896551	10
zeng	rettent	"[""z"", ""-"", ""-"", ""-"", ""e"", ""n"", ""g""]"	"[""r"", ""e"", ""t"", ""t"", ""e"", ""n"", ""t""]"	[0.6774193548387097, 1.0, 1.0, 1.0, 0.0, 0.0, 0.8275862068965517]	4.505005561735262	7
zeng	šetteng	"[""z"", ""-"", ""-"", ""-"", ""e"", ""n"", ""g""]"	"[""š"", ""e"", ""t"", ""t"", ""e"", ""n"", ""g""]"	[0.6571428571428571, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0]	3.657142857142857	7
zeng	fejt	"[""z"", ""e"", ""n"", ""g""]"	"[""f"", ""e"", ""j"", ""t""]"	[0.8235294117647058, 0.0, 0.7931034482758621, 0.8275862068965517]	2.4442190669371198	4
zeng	függest	"[""z"", ""e"", ""n"", ""g"", ""-"", ""-"", ""-""]"	"[""f"", ""ü"", ""g"", ""g"", ""e"", ""s"", ""t""]"	[0.8235294117647058, 0.7894736842105263, 0.8148148148148149, 0.0, 1.0, 1.0, 1.0]	5.427817910790047	7
zeng	marast	"[""-"", ""-"", ""z"", ""e"", ""n"", ""g""]"	"[""m"", ""a"", ""r"", ""a"", ""s"", ""t""]"	[1.0, 1.0, 0.6774193548387097, 0.6296296296296297, 0.8648648648648649, 0.8275862068965517]	4.999500056229756	6
zeng	rikkant	"[""z"", ""e"", ""-"", ""-"", ""-"", ""n"", ""g""]"	"[""r"", ""i"", ""k"", ""k"", ""a"", ""n"", ""t""]"	[0.6774193548387097, 0.6, 1.0, 1.0, 1.0, 0.0, 0.8275862068965517]	5.105005561735261	7
küld	pillant	"[""k"", ""ü"", ""-"", ""l"", ""-"", ""-"", ""d""]"	"[""p"", ""i"", ""l"", ""l"", ""a"", ""n"", ""t""]"	[0.5882352941176471, 0.5, 1.0, 0.0, 1.0, 1.0, 0.5588235294117647]	4.647058823529411	7
küld	felejt	"[""k"", ""ü"", ""l"", ""-"", ""-"", ""d""]"	"[""f"", ""e"", ""l"", ""e"", ""j"", ""t""]"	[0.8095238095238095, 0.7894736842105263, 0.0, 1.0, 1.0, 0.5588235294117647]	4.1578210231461	6
küld	jelent	"[""k"", ""ü"", ""l"", ""-"", ""-"", ""d""]"	"[""j"", ""e"", ""l"", ""e"", ""n"", ""t""]"	[0.9130434782608696, 0.7894736842105263, 0.0, 1.0, 1.0, 0.5588235294117647]	4.26134069188316	6
küld	lézeng	"[""k"", ""ü"", ""l"", ""-"", ""d"", ""-""]"	"[""l"", ""é"", ""z"", ""e"", ""n"", ""g""]"	[0.9166666666666666, 0.85, 0.6774193548387097, 1.0, 0.5757575757575757, 1.0]	5.019843597262952	6
küld	lappang	"[""-"", ""-"", ""-"", ""k"", ""ü"", ""l"", ""d""]"	"[""l"", ""a"", ""p"", ""p"", ""a"", ""n"", ""g""]"	[1.0, 1.0, 1.0, 0.5882352941176471, 0.8974358974358975, 0.7142857142857143, 0.7]	5.899956905839259	7
küld	kong	"[""k"", ""ü"", ""l"", ""d""]"	"[""k"", ""o"", ""n"", ""g""]"	[0.0, 0.7435897435897436, 0.7142857142857143, 0.7]	2.157875457875458	4
küld	töpreng	"[""k"", ""ü"", ""-"", ""l"", ""-"", ""d"", ""-""]"	"[""t"", ""ö"", ""p"", ""r"", ""e"", ""n"", ""g""]"	[0.72, 0.47058823529411764, 1.0, 0.11764705882352944, 1.0, 0.5757575757575757, 1.0]	4.883992869875223	7
küld	leng	"[""k"", ""ü"", ""l"", ""d""]"	"[""l"", ""e"", ""n"", ""g""]"	[0.9166666666666666, 0.7894736842105263, 0.7142857142857143, 0.7]	3.120426065162907	4
küld	ront	"[""k"", ""ü"", ""l"", ""d""]"	"[""r"", ""o"", ""n"", ""t""]"	[0.9166666666666666, 0.7435897435897436, 0.7142857142857143, 0.5588235294117647]	2.9333656539538895	4
küld	čüng	"[""k"", ""ü"", ""l"", ""d""]"	"[""č"", ""ü"", ""n"", ""g""]"	[0.7083333333333333, 0.0, 0.7142857142857143, 0.7]	2.1226190476190476	4
küld	bánt	"[""k"", ""ü"", ""l"", ""d""]"	"[""b"", ""á"", ""n"", ""t""]"	[0.7727272727272727, 0.925, 0.7142857142857143, 0.5588235294117647]	2.970836516424752	4
küld	kiált	"[""k"", ""ü"", ""-"", ""l"", ""d""]"	"[""k"", ""i"", ""á"", ""l"", ""t""]"	[0.0, 0.5, 1.0, 0.0, 0.5588235294117647]	2.0588235294117645	5
küld	ujjong	"[""k"", ""ü"", ""l"", ""-"", ""d"", ""-""]"	"[""u"", ""j"", ""j"", ""o"", ""n"", ""g""]"	[0.9310344827586207, 0.8918918918918919, 0.44999999999999996, 1.0, 0.5757575757575757, 1.0]	4.848683950408088	6
küld	fetreng	"[""k"", ""ü"", ""-"", ""l"", ""-"", ""d"", ""-""]"	"[""f"", ""e"", ""t"", ""r"", ""e"", ""n"", ""g""]"	[0.8095238095238095, 0.7894736842105263, 1.0, 0.11764705882352944, 1.0, 0.5757575757575757, 1.0]	5.292402128315441	7
küld	terjeng	"[""k"", ""ü"", ""l"", ""-"", ""-"", ""d"", ""-""]"	"[""t"", ""e"", ""r"", ""j"", ""e"", ""n"", ""g""]"	[0.72, 0.7894736842105263, 0.11764705882352944, 1.0, 1.0, 0.5757575757575757, 1.0]	5.202878318791631	7
küld	int	"[""k"", ""ü"", ""l"", ""d""]"	"[""-"", ""i"", ""n"", ""t""]"	[1.0, 0.5, 0.7142857142857143, 0.5588235294117647]	2.773109243697479	4
küld	šejt	"[""k"", ""ü"", ""l"", ""d""]"	"[""š"", ""e"", ""j"", ""t""]"	[0.8571428571428572, 0.7894736842105263, 0.44999999999999996, 0.5588235294117647]	2.655440070765148	4
küld	küzd	"[""k"", ""ü"", ""l"", ""d""]"	"[""k"", ""ü"", ""z"", ""d""]"	[0.0, 0.0, 0.6774193548387097, 0.0]	0.6774193548387097	4
küld	tátong	"[""-"", ""-"", ""k"", ""ü"", ""l"", ""d""]"	"[""t"", ""á"", ""t"", ""o"", ""n"", ""g""]"	[1.0, 1.0, 0.72, 0.7435897435897436, 0.7142857142857143, 0.7]	4.877875457875458	6
küld	old	"[""k"", ""ü"", ""l"", ""d""]"	"[""-"", ""o"", ""l"", ""d""]"	[1.0, 0.7435897435897436, 0.0, 0.0]	1.7435897435897436	4
küld	ḏújt	"[""k"", ""ü"", ""l"", ""d""]"	"[""ḏ"", ""ú"", ""j"", ""t""]"	[0.8387096774193549, 0.7631578947368421, 0.44999999999999996, 0.5588235294117647]	2.6106911015679612	4
küld	ejt	"[""k"", ""ü"", ""l"", ""d""]"	"[""-"", ""e"", ""j"", ""t""]"	[1.0, 0.7894736842105263, 0.44999999999999996, 0.5588235294117647]	2.7982972136222912	4
küld	őrjöng	"[""-"", ""-"", ""k"", ""ü"", ""l"", ""d""]"	"[""ő"", ""r"", ""j"", ""ö"", ""n"", ""g""]"	[1.0, 1.0, 0.9130434782608696, 0.47058823529411764, 0.7142857142857143, 0.7]	4.7979174278407015	6
küld	zajong	"[""k"", ""ü"", ""l"", ""-"", ""d"", ""-""]"	"[""z"", ""a"", ""j"", ""o"", ""n"", ""g""]"	[0.90625, 0.8974358974358975, 0.44999999999999996, 1.0, 0.5757575757575757, 1.0]	4.829443473193473	6
küld	dühöng	"[""k"", ""ü"", ""l"", ""-"", ""d"", ""-""]"	"[""d"", ""ü"", ""h"", ""ö"", ""n"", ""g""]"	[0.84375, 0.0, 0.7777777777777778, 1.0, 0.5757575757575757, 1.0]	4.197285353535353	6
küld	dereng	"[""k"", ""ü"", ""l"", ""-"", ""d"", ""-""]"	"[""d"", ""e"", ""r"", ""e"", ""n"", ""g""]"	[0.84375, 0.7894736842105263, 0.11764705882352944, 1.0, 0.5757575757575757, 1.0]	4.326628318791631	6
küld	čapong	"[""-"", ""-"", ""k"", ""ü"", ""l"", ""d""]"	"[""č"", ""a"", ""p"", ""o"", ""n"", ""g""]"	[1.0, 1.0, 0.5882352941176471, 0.7435897435897436, 0.7142857142857143, 0.7]	4.746110751993105	6
küld	félt	"[""k"", ""ü"", ""l"", ""d""]"	"[""f"", ""é"", ""l"", ""t""]"	[0.8095238095238095, 0.85, 0.0, 0.5588235294117647]	2.2183473389355743	4
